id;river_full_name;river_dest;side;dest_from_end;length;watershed_area;10km_trib_amount;10km_trib_sum_len;lakes_amount;lakes_sum_area;table3_id;;;;;
858;Осиновка;»;»;32;10;;20;18;;;
859;Березовка;»;(пр);30;12;;18;28;;;
860;лог Казачий;теряется;;_;11;;4;3;;;
861;Соловьиха;Ануй;(пр);134;32;;93;142;;;
862;без названия;Соловьиха;(лв);22;10;;26;27;;;
863;без названия;Ануй;(пр);116;26;;9;21;;;
864;без названия;без названия № 863;(лв);9;14;;6;9;;;
865;Кудриха;Ануй;»;116;42;;10;30;;;
866;Кудренок;Кудриха;(пр);2;24;;3;6;;;
867;Притычная;Ануй;»;60;15;;26;40;;;
868;без названия;»;»;38;12;;—;—;;;
869;Камышенка (Камышинка, лог Ремневский);»;»;21;67;608;21;38;;;
870;без названия;Камышенка;(лв);53;12;;12;20;;;
871;Бол. Камышинка;»;(лв);45;26;;40;43;;;
872;Березовка;Бол. Камышинка;(пр);39;20;;25;24;;;
873;без названия;Камышенка;(пр);44;12;;4;7;;;
874;Валейка;»;(лв);43;10;;16;28;;;
875;Озернуха;»;»;28;18;;5;6;;;
876;Мокрушка ;»;»;21;14;;—;—;;;
;Малые водотоки бессточных впадин в бассейне р. Ануй;;;;;;13;38;;;
877;Амурка;Обь;(пр);3607;8,9;45;—;—;;;112
878;Амуринка;Амурка;(лв);1.5;8,0;39,0;—;—;;;113
879;Старица Чулок;оз. Карасье;;—;23;;2;1;;;
880;Чарыш;Обь;(лв);3550;547;22200;192;565;536;46.4;114-122
881;Карагуа;Чарыш;»;532;16;;2;4;;;
882;Тургунсу;»;»;530;25;;5;19;;;
883;Ябаган;»;(пр);511;36;;6;22;;;
884;Аяткан;Ябаган;»;23;11;;—;—;;;
885;Бол. Шиверта;»;(лв);14;18;;4;14;;;
886;Чакыр;»;(пр);7;21;;1;1;;;
887;Кырлык;»;(лв);2;33;;8;32;;;
888;Тулайта;Кырлык;(пр);25;14;;2;7;;;
889;Кан;Чарыш;»;506;30;;6;18;;;
890;Баргаста;Кан;(лв);17;12;;1;4;;;
891;Ебегень;»;»;15;15;;1;2;;;
892;Ебогон;»;»;12;16;;—;—;;;
893;Охонуш;»;(пр);3;12;;3;5;;;
894;Кутерген;Чарыш;(лв);505;16;;—;—;;;
895;Козуль;»;(пр);499;16;;6;16;;;
896;Карасу;Козуль;(лв);5;11;;2;4;;;
897;Топчуган;Чарыш;»;497;21;;6;13;;;
898;Бол. Кайсын;»;»;492;16;;10;23;;;
899;Чеча (Огой);»;(пр);478;21;;14;36;;;
900;Ергол;»;(лв);477;16;;10;18;;;
901;Кумир (Кызылчая,Кызылчай);»;»;468;66;1090;48;145;;;123.124
902;Деганна;Кумир (Кызылчая);(лв);47;10;;6;16;;;
903;Черновая;Кумир;»;42;14;;6;20;;;
904;Кедровка;»;»;36;17;;7;16;;;
905;Кытма (Мал. Кытма);»;»;31;26;;18;66;;;
906;Красноярка;»;(пр);27;33;;20;58;;;
907;Щебнюха;»;(лв);24;11;;7;18;;;
908;Березовка;»;(пр);21;16;;8;14;;;
909;Талица;Чарыш;»;481;40;;27;100;;;
910;лог Солоновка;Талица;(лв);16;16;;3;8;;;
911;Чечулиха;Чарыш;(пр);475;13;;4;8;;;
912;Плесовчиха;»;»;469;15;;2;4;;;
913;Коргон;»;(лв);460;43;;63;135;;;
914;Горелый Коргон;Коргон;»;27;15;;15;23;;;
915;Антонов Коргон;»;(пр);18;21;;12;30;;;
916;Осипов Коргон;Антонов Коргон;(лв);8;10;;6;18;;;
917;Коргончик;Коргон;(пр);12;14;;8;21;;;
918;Воровская (ручей Еловский);Чарыш;(лв);457;13;;8;10;;;
919;Белая;»;(пр);447;32;;14;48;;;
920;Загриха;Белая;(лв);4;21;;8;18;;;
921;Бол. Татарка;Чарыш;»;446;16;;18;34;;;
922;Мал. Татарка;»;»;441;18;;17;29;;;
923;Сентелек;»;»;433;29;;32;72;;;
924;Черновая;Сентелек;»;12;14;;6;13;;;
925;Кедровая;Чарыш;(пр);431;12;;4;11;;;
926;Теплая;»;(лв);425;15;;5;13;;;
927;Аба;»;(пр);421;16;;8;17;;;
928;Бащелак;»;»;408;71;858;63;153;;;
929;Генералка;Бащелак;»;26;14;;18;37;;;
930;Бащелаченок;»;»;18;25;;22;80;;;
931;Крутиха;»;»;16;12;;16;20;;;
932;Боровлянка;Бащелак;(лв);4;19;;12;33;;;
933;Чала;Чарыш;»;397;17;;19;44;;;
934;Быстрая;»;(пр);392;19;;20;53;;;
935;Табунная;Быстрая;(лв);1;13;;4;5;;;
936;Тулата;Чарыш;»;380;48;;95;194;;;
937;Майорка;Тулата;(пр);24;10;;12;20;;;
938;Сосновка;Чарыш;»;380;50;424;72;138;;;
939;Бол. Верзиловка;Сосновка;(пр);18;13;;4;16;;;
940;Поперечная;»;» ;17;10;;10;15;;;
941;Сосновка;»;(лв);15;25;;29;57;;;
942;Чагырка;Чарыш;»;355;25;;45;77;;;
943;Иня;»;»;346;110;1480;300;430;;;125
944;Прав. Шумишка;Иня;»;92;11;;13;15;;;
945;Татарка;»;(пр);87;10;;16;30;;;
946;Калманка;»;(лв);70;10;;31;38;;;
947;Ионыш;»;(пр);62;25;;79;117;;;
948;Черная (Черновая);Ионыш;(лв);62;10;;15;16;;;
949;Черная;Иня;»;52;17;;41;57;;;
950;Бол. Тигирек;»;»;46;20;;51;70;;;
951;Бол. Чесноковка;Бол. Тигирек;»;46;11;;23;53;;;
952;Мал. Тигирек;»;(пр);2;14;;15;23;;;
953;Громотуха;Иня;»;35;24;;78;102;;;
954;Яровка;»;»;27;33;;118;135;;;
955;Генералка;Яровка;»;14;17;;41;50;;;
956;Ханхара (Бол. Ханхара);Иня;(лв);18;23;;39;68;;;
957;без названия;»;(пр);18;10;;16;19;;;
958;Белая;Чарыш;(лв);335;157;1470;170;353;;;126
959;Иркутка;Белая;(пр);133;15;;22;21;;;
960;Крахалиха;»;»;121;13;;28;33;;;
961;Луговая;»;(лв);105;14;;7;13;;;
962;Казачья Слесарка;Белая;(лв);103;13;;9;10;;;
963;Мал.. Амелиха;»;(пр);98;13;;24;24;;;
964;Бол. Амелиха (Амелиха);Белая;»;93;13;;24;45;;;
965;Мал. Белая;»;(лв);88;27;;72;140;;;
966;Глубочанка;Мал. Белая;»;13;12;;6;11;;;
967;Мал. Каменка;Белая;»;74;11;;9;20;;;
968;Солдатка;»;»;62;11;;4;8;;;
969;Синюшка;»;»;53;10;;11;17;;;
970;Бол. Ускучевка;»;(пр);50;13;;26;44;;;
971;Мал. Суетка;»;(лв);30;20;;22;45;;;
972;Маралиха (Бол. Маралиха);Чарыш;(пр);318;108;1230;141;238;;;
973;Мал. Маралиха;Маралиха;(лв);78;22;;37;50;;;
974;Ускучевка;Мал. Маралиха;(пр);7;11;;16;34;;;
975;Выдриха (Прав. Выдриха);Маралиха;»;42;32;;23;32;;;
976;Лев. Выдриха;Выдриха;»;11;19;;20;44;;;
977;Лев. Козлуха;Маралиха;(лв);28;44;;40;81;;;
978;Прав. Козлуха;Лев. Козлуха;»;10;15;;5;13;;;
979;Марушка;Маралиха;(пр);24;23;;10;14;;;
980;Землянка;»;»;18;10;;1;2;;;
981;Поперечная (Золотушка);»;(лв);9;14;;4;9;;;
982;Маячная;Поперечная (Золотушка);»;6;10;;3;10;;;
983;Суетка;Чарыш;»;310;46;;37;95;;;
984;Камышенка;»;(пр);305;45;;33;60;;;
985;Ельбаниха;Камышенка;»;16;15;;10;21;;;
986;Холодный Ключ;Чарыш;(лв);292;17;;4;8;;;
987;Березовка;»;(пр);283;44;;11;24;;;
988;Мал. Березовка (Березовка);Березовка;(лв);22;18;;10;11;;;
989;Молчаниха;»;(пр);11;22;;2;4;;;
990;Мурзинка (Таловка);Чарыш;(лв);266;36;;11;25;;;
991;Важенка;Мурзинка;(пр);18;15;;11;20;;;
992;Кукуйка;Чарыш;(лв);265;29;;1;2;;;
993;Локтевка;»;»;233;111;1610;52;136;;;127
994;Евстифеевка;Локтевка;»;95;17;;15;28;;;
995;Бол. Каменка;»;»;89;11;;21;38;;;
996;Белая;»;(пр);84;39;;22;52;;;
996а;Шершнишка;Белая;»;26;19;30;3;6;;;128
997;Перильная;Белая;(пр);12;17;;10;15;;;
998;Сидоровка;»;»;10;16;;8;19;;;
999;Боровушка;»;»;7;14;;10;20;;;
;Малые притоки оз. Белое;;;;;;1;4;;;
1000;Березовка;Локтевка;(пр);79;12;;4;4;;;
1001;Усть-Колыванка (Колыванка 2-я);»;(лв);70;26;;19;28;;;
1002;Таловка;»;(пр);67;16;;7;16;;;
1003;без названия;»;»;53;10;;—;—;;;
1004;Кривушка;Чарыш;»;228;16;;—;—;;;
1005;без названия;»;»;225;12;;—;—;;;
1006;Комариха;»;»;204;41;466;3;15;;;129
1007;без названия;»;(лв);212;10;;—;—;;;
1008;протока без названия;»;(пр);182;16;;;;;;
1009;Порозиха;»;(лв);164;82;1350;25;70;;;
1010;без названия;Порозиха;(пр);54;10;;1;1;;;
1011;Гусиха;»;»;49;15;;5;8;;;
1012;Крутиха;»;»;37;21;100;2;5;;;
1013;Ермилиха;Чарыш;»;125;18;;3;13;;;
1014;Землянуха;Ермилиха;»;1;10;;—;—;;;
1015;Боровлянка;Чарыш;»;119;15;;—;—;;;
1016;Солоновка;Старица р. Чарыш;—;—;10;;2;1;;;
1017;Кабановка;Чарыш;(пр);114;18;;5;8;;;
1018;Ямышевка;»;»;103;18;;—;—;;;
1019;Калманка;»;»;84;68;789;27;58;;;
1020;Осиновка;Калманка;(лв);52;15;;17;22;;;
1021;Ннжне-Калманка;»;(пр);29;55;331;47;84;;;
1022;Чуприха;Нижне-Калманка;»;42;12;;27;30;;;
1023;Землянуха;»;(лв);46;15;;10;14;;;
1024;Ельцовка;Калманка;»;29;27;;22;44;;;
1025;Журавлиха;Чарыш;»;69;16;;4;10;;;
1026;Гусиха;»;»;68;21;;1;2;;;
1027;Петлиха;»;»;62;15;;2;10;;;
1028;Березовый;оз. Страшное;;—;10;;з;7;;;
1029;лог Каменный;Чарыш;(пр);34;17;;4;16;;;
1030;Озерная;»;»;20;38;;5;9;;;130
1031;Озерная;Озерная № 1030;(лв);24;12;;1;7;;;
1032;Исток;Чарыш;(пр);17;11;;2;2;;;
1033;Студеный;Исток;»;4;11;;2;7;;;
1034;лог Барсучий;теряется;—;—;11;;—;—;;;
1035;Бол. Барчиха;оз. без названия у с. Беспалово;;—;20;;9;18;;;
;Малые притоки оз. Песчаное;;;;;;2;11;;;
;Малые водотоки бессточных впадин в бассейне р.Чарыш;;;;;;63;156;;;
1036;Крутиха;Обь;(лв);3530;20;126;7;12;;;131
1037;без названия;»;(пр);3516;11;;1;1;;;
1038;Бол. Речка;»;»;3508;258;4000;27;48;294;28.9;132-136
1039;Клнмиха;Бол. Речка;(лв);241;10;;—;—;;;
1040;Бол. Топки;»;»;237;10;;1;1;;;
1041;Лукова;»;»;182;12;;—;—;;;
1042;Шершниха;»;(пр);163;10;;1;2;;;
1043;Ельцовка;»;(лв);156;23;;5;6;;;
1044;Белая;»;»;99;61;296;2;4;;;
1045;Гавриловка;Белая;(пр);48;14;;—;—;;;137
1046;Хайрюза (лог Ромашев);»;(лв);38;19;83,0;2;1;;;
1047;Боровлянка;Бол. Речка;»;91;45;;7;14;;;138
1048;Листвянка;Бол. Речка;(пр);17;25;;—;—;;;
1049;Камышенка;»;(лв);5;76;556;8;24;;;139
1050;Крутиха;оз. Бол. Камышное;;;13;;1;4;;;
1051;Курья;оз. Шибаево;;;40;;11;20;;;
1052;без названия;Курья;(пр);32;11;;3;9;;;
1053;без названия;»;(лв);24;15;;5;6;;;
1054;Г рязнуха;Курья;(лв);22;12;;4;3;;;
1055;Савиха;Камышенка;(пр);5;18;;2;6;;;
;Малые водотоки бессточных впадин в бассейе Бол. Речки;;;;;;8;20;;;
1056;Петрушиха;теряется;;—;11;;1;2;;;
Бассейн р. Иртыша до г. Семипалатинска;;;;;;;;;;;
1057;Иртыш (Эртыс, Ку-Эртыс, Кара-Эртыс, Кара-Ир-цые, Черный Иртыш, Белый Иртыш);Обь;(лв);1162;4248/897;1643000/196000;168;367;647;6124;140
1058;Кара-Каба;Каба (Хаба);(пр);111;132;3040;47;286;82;5;
1059;без названия;Кара-Каба;»;118;10;;8;21;;;
1060;Тарбагатай;»;»;96;22;113;6;26;;;
1061;Тау-Текеле;»;»;94;24;133;12;42;;;
1062;Мараленок;»;»;82;13;29;6;8;;;
1063;Коровья;»;(лв);74;18;141;3;15;;;
1064;Карасаз;Коровья;(пр);10;10;61;6;25;;;
1065;Жаман-Каба;Кара-Каба;»;63;29;242;13;50;;;
1066;Акбулак;Жаман-Каба;»;22;17;75;1;3;;;
1067;без названия;Акбулак;»;2;12;34;2;4;;;
1068;Самарсандыбулак;Кара-Каба;»;62;15;90;7;21;;;
1069;Тюсь-Каин;»;(лв);55;18;143;1;2;;;
1070;Березовка;Тюсь-Каин;»;4;14;70;2;13;;;
1071;Арасан-Каба;Кара-Каба;(лв);44;52;435;33;80;13;0.8;
1072;Акбулак;Арсан-Каба;»;18;14;51;6;10;;;
1073;Айлы (Жильткей);»;»;10;19;99;9;25;;;
1074;Балыктыбулак;Кара-Каба;»;40;22;183;15;60;;;
1075;Золотушка;Балыктыбулак;(пр);4;10;29;5;6;;;
1076;Шаганаты (Чаганаты);Кара-Каба;»;16;23;172;8;34;;;
1077;Богомоюс;»;»;8;43;357;40;120;;;
1078;Куру-Жайляу;Богомоюс;(лв);15;19;91;8;25;;;
1079;Ак-Каба;Каба;»;111;99;1570;40;133;;;
1080;без названия;Ак-Каба;(пр);85;16;47;5;9;;;
1081;без названия;»;»;70;13;73;14;28;;;
1082;без названия;»;»;66;12;39;6;16;;;
1083;Темир-Каба;»;»;54;27;131;22;56;;;
1084;Белезек;Иртыш (Черный Иртыш);»;3740;135/57 ;134;22;78;;;
1085;Тыркылдаг;Белезек;(лв);108;10;37;6;10;;;
1086;Сакрама;»;(пр);105;16;122;30;68;;;
1087;Белезектын-Бырайрык- Басы;»;(лв);78;23;181;12;28;;;
1088;Копыртас;Белезектын-Бырайрык-Басы;»;10;11;47;5;13;;;
1089;Кызылащи;Белезек;(пр);38;30/14 ;105;7;25;;;
1090;Алкабек;Иртыш (Черный Иртыш);»;3721;82;1420;11;45;8;0.5;?
1091;Бас-Теректы (Верх. Теректы);Алкабек;»;58;28;183;19;55;;;?
1092;Теректы (Ортатеректы);Бас-Теректы;(лв);14;12;59;4;14;;;?
1093;без названия;Теректы;(пр);;11;23;3;8;;;
1091;Ортатеректы (Средняя Теректы);Алкабек;»;50;31;234;20;67;;;?
1095;Котой;Ортатеректы;(лв);17;14;40;8;19;;;
1096;Тентек;Ортатеректы;(лв);11;72;—;—;—;;;
1097;Сазан;Тентек;(пр);72;15;44;7;26;;;
1098;Бюргундай;»;(лв);72;11;—;5;6;;;
1099;Шеттеректы (Чет-Теректы, Нижняя Теректы);Алкабек;(пр);46;28;212;27;92;;;?
1100;Рукав Китайка (Алкабек);Иртыш (Черный Иртыш);»;3721;29;—;—;—;;;
1101;Ашалы;теряется;;—;44;331;6;15;;;
1102;лог Зеленый;рукав Китайка;(пр);17;17;—;—;—;;;
1103;Каракия (Кара);Ашалы;»;35;14;104;5;12;;;
1104;Коскаин;теряется;;—;13;32;1;2;;;
1105;Табота;»;;—;14;60;—;—;;;
1106;протока без названия;Иртыш (Черный Иртыш);(лв);3691;12;—;—;—;;;
1107;без названия;протока без названия №1106;»;7;12;—;—;—;;;
1108;Кальжир (Кальджир);Иртыш (Черный Иртыш);(пр);3683;122;3200;38;200;3;450;205-207
1109;Еловка (Карагайлы-булак);оз. Маркаколь;;—;11;34;3;9;;;
1110;Тополевка (Теректы);»;;—;24;128;15;48;;;
1111;Тихушка;»;;—;12;;9;20;;;
1112;Карабулак;»;;—;12;73;5;18;;;
;Малые притоки;оз. Маркаколь;;;;;41;145;;;
1113;Куаниат;Кальжир;(лв);120;13;43;16;22;;;
1114;Куганкеткен;»;(пр);101;15;26;2;7;;;
1115;Аккеткен (Аюкеткен);»;»;101;20;100;14;45;;;
1116;Уртабулак;Аккеткен;(лв);5;13;21;1;3;;;
1117;Шукур-Кальжир (Чукур-Кольджир);Кальжир;(пр);85;26;2680;15;41;;;
1118;Карагаш (Карагач);Шукур-Кальжир;(пр);3;22;121;13;34;;;
1119;без названия;Карагаш;(лв);13;11;32;4;10;;;
1120;Тентек;Шукур-Кальжир;(пр);17;12;—;8;14;;;
1121;без названия;Кальжир;(лв);80;10;;6;10;;;
1122;Шандыбулак (Чанды-Булак);»;»;72;24;121;23;57;;;
1123;Балакальжир (Кара-джал, Карабура);Кальжир;(пр);65;40;385;32;100;;;
1124;без названия;Балакальжир;(лв) ,;15;10;—;3;4;;;
1125;Батпакбулак;Кальжир;»;63;28;153;8;38;;;
1126;Каиндыбулак;»;»;61;12;63;4;20;;;
1127;рукав Орда;Иртыш (Черный Иртыш);»;3695;20;—;—;—;;;
1128;Такыр;теряется;;—;62;517;32;105;;;208
1129;лог Уртенсай (Кара-Агач);»;;—;12;43;1;2;;;
1130;без названия;»;;—;12;—;—;—;;;
1131;Улькен-Уласты (Конур-бай);»;;—;67;—;12;40;;;209
1132;Аккозень;Улькен-Уласты;(лв);46;10;35;—;—;;;
1133;Обойлы;теряется;;—;19;—;4;18;;;
1134;Сарыбулак;»;;—;22;242;—;—;;;
1135;Шакпактас (Чакпактас);Сарыбулак;(лв);22;16;—;3;16;;;
1136;Аксыир (Коккура);»;»;15;21;51;2;10;;;
1137;без названия;»;»;5;15;42;—;—;;;
1138;без названия .;»;»;1;13;42;3;14;;;
1139;Кайнар;теряется;;—;10;40;—;—;;;
1140;Ошаганды;Кайнар;(лв);11;11;41;3;7;;;
1141;Калмакпай;»;(пр);11;10;40;3;13;;;
1142;без названия;теряется;;—;14;44;6;15;;;
1143;рукав Кендырлик;вдхр. Бухтарминское;;—;54;—;—;—;;;
1144;протока без названия;рукав Кендырлик;(лв);28;19;—;—;—;;;
1145;протока без названия;»;(пр);9;18;—;—;—;;;
1146;рукав Сексенька;»;»;5;21;—;—;—;;;
1147;Кендерлык (Жарлы);вдхр. Бухтарминское;(лв);—;95;5330;11;48;1;0.4;210-212
1148;Сындрама;Кендерлык;(лв);95;8;128;7;19;;;
1149;Самень;Сындрама;»;10;13;39;8;16;;;
1150;Астауша (Астауча);»;(пр);10;8;;4;15;;;
1151;Куртка;Кендерлык;»;93;22;99;3;8;;;
1152;Ертысбай (Эртыс-Бай);Куртка;(лв);53;8;28;2;6;;;
1153;Караунгур;Кендерлык;(пр);78;30;566;9;30;;;
1154;Кызылкия;»;»;95;10;102;9;32;;;
1155;Бугужайлау;Кызылкия;(лв);11;10;25;6;14;;;
1156;Иргизбай (Эргизбай);Караунгур;(пр);17;10;58;6;16;;;
1157;Алабай;Иргизбай;(лв);10;11;23;—;—;;;
1158;Бокан;Иргизбай;(лв);5;13;41;2;3;;;
1159;Муэтау;»;»;3;13;56;9;18;;;
1160;Майшат (Майчат);Караунгур;(пр);12;10;38;9;22;;;
1161;Аба;»;(лв);5;8;126;2;7;;;
1162;Обалы;Аба;(пр);8;12;63;3;18;;;
1163;без названия;»;(лв);8;11;25;1;4;;;
1164;Акколка;Караунгур;(пр);3;16;129;22;70;;;
1165;Дарнаозен;Кендерлык;(лв);72;14;138;6;28;;;
1166;Акжар;Дарнаозен;»;14;10;—;11;15;;;
1167;Кольденебулак;разбирается на орошение;;—;23;—;9;34;;;
1168;Теректы (Кайгенбулак);»;;—;29;136;9;20;;;
1169;без названия;Теректы;(пр);11;10;—;2;10;;;
1170;Талдыбулак;разбирается на орошение;;—;15;34;—;—;;;
1171;Аксу;теряется;;—;24;563;—;—;;;
1172;Тазотколь (Карасу);Кендерлык;(пр);18;19;—;—;—;;;
1173;рукав Сункар (Кокжжира);теряется;;—;23;—;—;—;;;
1174;Шабакты (Бесенька, Джеменей);Кендерлык;(лв);2;58;730;5;20;;;215-218
1175;Улькен Жеменей;Шабакты (Бесенька);»;56;28;147;39;80;;;
1176;Мал. Жеменей (Кши-Джеменей);»;(пр);56;15;33;1;2;;;
1177;Темирсу (Топта);»;(лв);28;23;228;5;22;;;
1178;Акбулак;Темирсу;(пр);23;13;27;—;—;;;
1179;Шуршусай (Чурчу-Сай);»;»;16;18;32;1;4;;;
1180;Коктерек;Шуршусай;»;4;17;24;—;—;;;
1181;без названия;Темирсу;(лв);14;11;—;—;—;;;
1182;рукав Алпар (Калиттогам);вдхр. Бухтарминское;(лв);—;19;—;—;—;;;
1183;Уйдене (Жайдак);»;(лв);—;103;856;26;100;;;219
1184;Карабатпак;Уйдене;(пр);93;11;64;15;45;;;
1185;Аркалык;»;(лв);88;11;33;3;12;;;
1186;Кольдененсу;»;»;78;18;63;16;40;;;
1187;Женишке;»;»;74;11;27;6;12;;;
1188;Кокбулак;»;»;70;10;20;1;2;;;
1189;Ащилы;»;;69;15;123;6;30;;;
1190;без названия;разбирается на орошение;;27;17;—;—;—;;;
1191;Караутколь;теряется;;—;19;—;—;—;;;
1192;без названия;Караутколь;(пр);10;11;—;—;—;;;
1193;Жанбель (Карасу, Койбас, Джанбель, Мукаш);вдхр. Бухтарминское;(лв);—;52;376;2;10;;;
1194;Каракия;Жанбель;(пр);25;14;—;—;—;;;
1195;без названия;»;(лв);24;21;—;1;2;;;
1196;Майбулак;Каракия;»;8;17;—;—;—;;;
1197;без названия;теряется;;—;21;—;2;10;;;
1198;без названия;»;;—;21;—;1;7;;;
1199;без названия;»;;—;18;—;3;10;;;
1200;Коноркура;»;;—;12;20;—;—;;;
1201;без названия;»;;—;12;—;—;—;;;
1202;Куршат;»;;—;16;25;3;6;;;
1203;Уленсай;»;;—;17;36;2;4;;;
1204;Талды;»;;—;26;56;2;14;;;
1205;без названия;»;;—;10;69;9;23;;;
1206;Кенсай;»;;—;34;96;10;40;;;
1207;без названия;»;;—;11;26;11;20;;;
1208;рукав без названия;»;;—;14;—;—;—;;;
1209;Кызылкаин;»;;—;18;56;12;18;;;
1210;Кусто (Кусты);»;;—;44;137;20;55;;;
1211;Тайжузген;»;;—;52;289;12;34;;;
1212;Кошонтай;Тайжузген;(пр);17;15;12;16;30;;;
1213;Саргамыс;»;»;10;16;32;6;16;;;
1214;Еспе (Эспе);теряется;;—;51;364;2;3;;;
1215;Сагандык (Бол. Сагандык);»;;—;13;26;4;6;;;
1216;Шаганобо (Такжаллаю, Чаган Обо);теряется;;—;63;1140;73;180;;;222
1217;Алтынказан (Тасузень);Шаганобо;(пр);51;11;52;12;28;;;
1218;Карагайлы;теряется;;—;17;25;6;10;;;223
1219;Адырбай;Шаганобо;(лв);21;29;328;18;32;;;
1220;Кергентас;Адырбай;(пр);3;23;226;13;43;;;
1221;Кишикергентас (Киш-Кергентас);Кергентас;(лв);13;16;124;4;10;;;
1222;Гальдыайрык;Кишикергентас;(пр);3;13;86;13;42;;;224-227
1223;Кандысу (Чорга);вдхр. Бухтарминское;(лв);—;121;4640;25;97;;;
1224;Кокенталды;Кандысу;(лв);121;36;560;7;27;;;
1225;Мурат;теряется;;—;10;;4;15;;;
1226;Кенбулак;Кокенталды;(лв);15;14;89;3;6;;;
1227;Каракозень;Кенбулак;»;1;10;63;—;—;;;
1228;Кузеунь;теряется;;—;12;35;8;25;;;
1229;без названия;»;;—;10;31;3;7;;;
1230;Кайнар;»;;—;11;31;—;—;;;
1231;без названия;Кайнар;(лв);1;11;18;—;—;;;
1232;Акметбулак;теряется;;—;20;86;2;4;;;228
1233;Табулган;Акметбулак;(пр);9;11;38;16;30;;;
1234;Кастыбулак;теряется;;—;12;50;8;27;;;
1235;Алтай;Кандысу;(пр);121;16;—;15;50;;;
1236;Шиликбулак (Чиликбулак);Алтай;»;5;14;—;6;26;;;
1237;Дунбулак;теряется;;—;19;40;2;10;;;
1238;Уртенбулак;»;;—;18;33;1;4;;;
1239;Узынбулак (Узунбулак);»;;—;17;41;3;10;;;229
1240;Терсайрык;Кандысу;(лв);91;74;646;70;210;;;230
1241;Кызылащибулак;Терсайрык;(пр);57;10;—;4;12;;;
1242;Кызылкорабулак;»;»;55;10;—;5;17;;;
1243;Тайтюбайбулак;»;»;51;10;—;5;21;;;
1244;Манжурбулак;»;»;46;11;30;1;7;;;
1245;Асубулак;»;»;40;11;26;3;7;;;
1246;Ушбулак;Терсайрык;(пр);36;13;29;—;—;;;
1247;Култайлак (Курчет);»;»;31;14;19;1;1;;;
1248;Бакышбулак (Быкшик);»;»;28;16;43;2;12;;;
1249;Булекбайбулак;теряется;;—;10;27;2;5;;;
1250;без названия;»;—;—;11;38;—;—;;;
1251;без названия;Кандысу;(лв);86;19;67;6;17;;;
1252;Тогай;»;»;83;19;27;1;5;;;
1253;без названия;»;(пр);82;14;32;5;15;;;
1254;Сарыбулак;»;»;79;24;85;5;18;;;
1255;без названия;Сарыбулак;»;3;11;—;1;6;;;
1256;Коржибулак;теряется;»;—;14;55;6;20;;;
