id;river_full_name;river_dest;side;dest_from_end;length;watershed_area;10km_trib_amount;10km_trib_sum_len;lakes_amount;lakes_sum_area;table3_id;;;;;
1638;Федоровка;»;(пр);15;10;40;11;17;;;
1639;Тениха;»;(лв);8;12;34;7;16;;;
1640;Максиха;»;(пр);4;31;210;22;61;;;
1641;без названия;Максиха;»;18;10;—;4;6;;;
1642;Найдениха;Бухтарма;»;57;13;51;7;20;;;
1643;Погуляйка;»;(лв);56;16;66;26;57;;;
1644;Томилин Ключ;»;»;51;11;54;18;46;;;
1645;Пихтовка;»;(пр);42;12;64;17;43;;;
1646;Игнашиха;»;»;36;13;75;16;42;;;
1647;Осочиха;»;(лв);32;10;—;16;32;;;
1648;Хамир (Хайр-Кумек, Хаир-Кумак);»;(пр);23;72;1050;65;165;23;1,4;
1649;Тегерек (Чемчедай);Хамир;»;37;28;—;45;100;;;
1650;Масляха;»;(лв);35;12;47;2;8;;;
1651;Громатушка;»;(пр);33;14;31;2;4;;;
1652;Столбоуха;»;(ЛВ);25;20;163;16;44;;;
1653;Бол. Речка;»;(пр);23;18;102;50;33;;;
1654;Зеваха;»;»;13;18;102;22;45;;;
1655;Березовка;Бухтарма;(лв);16;39;1180;13;44;;;
1656;Прав. Березовка;Березовка;(пр);39;37;360;46;152;;;
1657;Лев. Березовка (Березовка);Прав. Березовка;(лв);17;21;—;17;39;;;
1658;Лев. Березовка;Березовка;(пр);38;39;320;45;135;;;
1659;без названия;Лев. Березовка;»;4;13;—;6;20;;;
1660;без названия;Березовка;(лв);35;14;56;9;20;;;
1661;без названия;Березовка;(пр);30;7;150;1;4;;;
1662;Бобровка;без названия № 1661;»;7;10;47;14;30;;;
1663;Мяконькая;То же;(лв);7;16;—;7;21;;;
1664;Крутая;Березовка;»;28;18;53;7;16;;;
1665;Топтушка;»;»;22;12;29;2;6;;;
1666;Вторушка;»;»;11;10;—;11;31;;;
1667;Бобровка;Бухтарма;(пр);10;11;122;32;110;;;
1668;Зубовка;»;(лв);5;12;27;3;4;;;
1669;Погорелка (Кутиха);»;(пр);2;23;44;23;43;;;389-391
1670;Тургусун;вдхр Бухтарминское;(пр);—;34;1250;39;90;;;
1671;Мал. Тургусун;Тургусун;(пр);34;29;185;48;102;;;
1672;Лев. Татарка;Мал. Тургусун;»;15;11;37;11;16;;;
1673;Бол. Тургусун;Тургусун;(лв);34;45;596;73;187;;;
1674;Барсук;Бол. Тургусун;»;30;23;112;21;52;;;
1675;Таловый Тургусун;То же;»;12;18;119;19;42;;;
1676;без названия;Таловый Тургусун;»;12;10;—;12;23;;;
1677;Нарымка;Бол. Тургусун;»;10;22;97;23;65;;;
1678;Щебнюшка;Тургусун;»;28;12;42;21;40;;;392.393
1679;Становая;TvprvcvH;(пр);22;33;270;36;65;;;
1680;без названия;Становая;(лв);16;12;27;4;6;;;394.395
1681;Мал. Становая;э;(пр);5;11;71;8;20;;;
1682;Становушка;Мал. Становая;(лв);2;12;35;11;21;;;396
1683;Осиновка;вдхр Бухтарминское;(пр);—;35;277;102;250;;;
1684;Сосновка;Осиновка;(лв);10;15;39;30;42;;;
1685;Подстепная;Осиновка;(пр);9;10;34;13;28;;;
1686;Мельничная;вдхр Бухтарминское;(лв);—;18;70;15;40;;;
1687;Крестовка;То же;(лв);—;21;149;15;38;;;
1688;без названия;Крестовка;(лв);9;12;47;2;5;;;
1689;Таволжанка;вдхр Бухтарминское;(пр);—;20;101;26;88;;;397
1690;Усть-Талменка (Таловка);То же;(пр);—;26;144;19;60;;;
1691;Огневка;Усть-Талменка;(лв);16;11;27;11;20;;;
1692;Бухтарминка;вдхр Бухтарминское;(лв);—;19;120;12;34;;;
1693;Бурашева (Сухой Ключ);То же;(пр);—;12;49;5;16;;;398-400
1694;Урунхайка;»;(пр);—;24;48;14;26;;;
1695;Селезневка;»;(пр);—;14;64;11;22;;;401
1696;Булаткипе;Селезневка;(пр);4;4;;3;3;;;402
1697;Коко (Черновая, Верхн. Черновая);вдхр Бухтарминское;(лв);—;16;&54;23;65;;;403
1698;Кишикоко (Мал. Черновая);Коко;(пр);16;21;17;29;65;;;
1699;Улькенкоко;»;(лв);16;23;165;46;117;;;
1700;Коко;Улькенкоко;»;14;12;34;15;27;;;404
1701;Манат (Нижн. Черновая);вдхр Бухтарминское;(лв);—;40;420;74;10;;;
1702;без названия;Манат;»;9;20;117;19;40;;;
1703;без названия;без названия № 1702;;8;11;;5;14;;;
1704;без названия;То же;(пр);7;11;;21;24;;;
1705;Аюды;Манат;(лв);0,5;28;121;30;71;;;
;Малые притоки вдхр. Бухтарминского;;;;;;228;481;;;
1706;Козловка;вдхр Усть-Каменогорское;(пр);—;17;90;13;38;;;405
1707;Назаров Ключ;Козловка;(пр);6;11;28;7;10;;;
1708;Серебрянка;вдхр Усть-Каменогорское;(пр);—;10;34;7;12;;;406
1709;Пихтовка;То же;(пр);—;16;90;28;46;;;407
1710;без названия;Пихтовка;(лв);6;11;32;8;14;;;
1711;Тульский Ключ;вдхр Усть-Каменогорское;(лв);—;23;178;23;64;;;
1712;Варначий Ключ;кл. Тульский Ключ;(лв);3;13;51;9;20;;;408
1713;Крестовка (Осиповка);вдхр Усть-Каменогорское;;—;25;86;25;31;;;
1714;без названия;Крестовка;(лв);13;12;29;13;16;;;
1715;Таинты (Огневка);вдхр Усть-Каменогорское;(лв);—;60;1000;75;210;1;0.9;409-413
1716;без названия;Таинты;(лв);46;13;66;6;19;;;
1717;Шибынды;Таинты;;38;10;135;—;—;;;
1718;Мал. Шибынды;Шибынды;(пр);10;10;22;3;5;;;
1719;Бол. Шибынды;»;(лв);10;16;78;10;30;;;
1720;Ургунда;Т аинты;»;20;21;74;6;17;;;
1721;Асубулак;»;»;20;10;46;12;30;;;
1722;Таргын (Таргынский);»;»;17;39;272;24;70;;;414.415
1723;Ешкольмес;»;»;10;16;96;8;26;;;
1724;Смолянка;вдхр Усть-Каменогорское;(пр);—;29;196;45;85;;;
1725;без названия;Смолянка;(пр);14;11;39;25;85;;;
1726;Мал. Смолянка;»;(лв);2;18;36;17;18;;;
1727;Гусельничиха;вдхр Усть-Каменогорское;(лв);—;15;113;27;80;;;
1728;Таловая;»;(пр);—;12;52;20;35;;;
1729;Лог. Коробова;»;(лв);—;11;36;3;6;;;416
1730;Феклистовка;»;(пр);—;19;88;16;50;;;417-419
1731;Аблайкетка (Облакетка, Албайкитка);»;(лв);—;26;1680;11;34;5;6.1;420.421
1732;Урунхай (Уранхай, Урунхайка);Аблайкетка;(пр);26;43;215;20;87;;;
1733;Кошонай;Урунхай;(пр);4;17;75;1;6;;;
1734;Сагыр;»;»;4;12;50;7;20;;;
1735;Сибинка (Себинка);Аблайкетка;(лв);26;58;1010;32;100;5;6.1;422.423
1736;Шикубай (Чикубай);Сибинка;(пр);54;12;56;14;36;;;
1737;Талды;Сибинка;»;43;15;61;4;14;;;
1738;без названия;»;»;42;12;39;1;3;;;
1739;Байша (Байча);»;»;39;10;45;5;12;;;
1740;без названия;»;»;34;13;41;2;3;;;
1741;Сарыбулак;»;(лв);32;21;128;3;8;;;
1742;Бердыбай;Сарыбулак;»;8;10;70;7;22;;;
1743;Алибек;Сибинка;»;31;21;126;10;25;;;
1744;без названия;Алибек;»;4;10;53;5;49;;;
1745;Шуртай (Чуртай);Сибинка;(пр);26;12;37;1;4;;;
1746;Байтеке;»;»;13;11;34;5;10;;;
1747;Жельдыозек ;Аблайкетка;»;16;12;72;11;30;;;
;Малые притоки вдхр Усть-Каменогорское;;;;;;53;154;;;
1748;Ульба;Иртыш ;(пр);3076;100;4990;43;150;40;14.9;424-439
1749;Громотуха;Ульба;(лв);100;34;451;44;115;;;439-444
1750;Прав. Громотуха;Громотуха;(пр);34;11;740;8;16;;;445
1751;Поперечная;Прав. Громотуха;»;5;3;2,1;;;;;
1752;Лев. Громотуха;»;(лв);5;11;21;11;24;;;446
1753;Лев. Громотуха;Громотуха;»;34;22;90;23;62;;;447
1754;Снежный Ключ;Лев. Громотуха № 1753;»;11;4;—;—;—;;;
1755;Рыбный Ключ;»;»;6;2,2;—;7;11;;;
1756;Тарасов Ключ;Громотуха;»;28;4,3;8;4;6;;;
1757;Богданиха;»;»;23;7;—;6;9;;;
1758;Тишиха;»;»;19;9,2;38;15;24;;;
1759;Тихая;Ульба;(пр);100;25;681;24;68;1;2.9;-456
1760;Брекса (Филипповка);Тихая;(лв);25;15;79;12;35;;;465
1761;Мартынов Ключ;Брекса;»;6;9;—;4;5;;;
1762;Шубин Ключ;Мартынов Ключ;»;4;5,6;—;3;4;;;
1763;Бол. Таловка;Тихая;(пр);25;11;32;5;11;;;
1764;Мал. Таловка;»;»;22;10;25;4;7;;;-470
1765;Быструха;»;(лв);19;25;124;23;81;;;-473
1766;Копинец (Хариузовка);»;»;18;12;—;1;2;;;477
1767;Журавлиха;»;(пр);17;26;212;37;75;;;479.
1768;без названия;Журавлиха;»;8;16;83;1;8;;;481
1769;Шаравка (Шаровка);Тихая;»;12;13;56;10;27;;;
1770;Луговатая;»;(лв);4;8,2;61;23;28;;;
1771;Кедровка;Ульба;»;92;12;85;20;52;;;
1772;Дурнуха (Дурной);»;»;91;7;19;2;4;;;
1773;Бутачиха;»;(пр);75;25;494;25;68;;;
1774;Черемшанка I;»;»;63;14;67;12;38;;;
1775;Черемшанка II;»;»;56;13;95;13;38;;;
1776;Березовка;»;(лв);48;20;49;9;12;;;
1777;Обдериха;»;»;45;12;32;11;15;;;
1778;Пихтовка;Ульба;(лв);35;33;137;28;61;;;
1779;Бобровка;»;(пр);27;42;373;13;36;;;486
1780;Бобровочка;Бобровка;(лв);19;11;52;7;20;;;
1781;без названия;Бобровочка;(пр);3;10;25;6;7;;;
1782;Толиха;Бобровка;(лв);16;12;37;3;6;;;
1783;Крутиха;»;»;8;23;86;6;16;;;487
1784;Мал. Убьба;Ульба;(лв);25;119;2300;137;313;1;4;488-493
1785;Прав. Ульба;Верх. Ульбинское;;;3.4;5;4;4;;;494
1786;Становой Ключ;Мал. Ульба;(лв);103;12;30;16;20;;;
1787;Коврижная;»;»;96;13;74;19;50;;;
1788;Шагалиха;»;(пр);86;18;73;35;61;;;
1789;Марчиха;»;»;69;22;229;32;72;;;
1790;ручей Медвежий;Марчиха;»;15;10;20;9;9;;;
1791;Черепаниха;»;»;4;14;58;26;50;;;
1792;Мякотиха;Мал. Ульба;(лв);43;68;75;67;105;;;
1793;Широкий;Мякотиха;(пр);49;10;19;4;10;;;
1794;Прямая;»;»;41;11;39;17;35;;;
1795;Мал. Мякотиха;»;(лв);39;14;49;17;28;;;
1796;Бол. Тополевка;»;(пр);38;11;21;4;5;;;
1797;Тополевка;»;»;24;10;41;14;23;;;
1798;Медведка;»;(лв);17;20;243;19;42;;;
1799;Березовка;»;(пр);9;15;93;27;56;;;
1800;Александровка;»;(лв);2;21;66;25;43;;;
1801;Сержиха;Мал. Ульба;(пр);21;37;232;51;112;;;495
1802;Тесная;»;(лв);17;21;88;20;41;;;
1803;Моховка;Ульба;(пр);13;15;71;6;15;;;496.497
1804;Кулаково;»;(лв);9;7.3;32;8;13;;;498
1805;Овечий;»;(пр);8;6,9;25;—;—;;;499
1806;рукав без названия;Иртыш;»;3070;12;—;—;—;;;
1807;Орловка;»;»;3069;10;25;1;1;;;500
1808;Уланка;»;(лв);3060;67;1220;5;13;1;0.05;501
1809;Косбулак;Уланка;(пр);82;13;36;6;13;;;
1810;Жантуру;Уланка;(лв);73;11;71;4;10;;;
1811;Тогай;»;»;71;17;64;8;11;;;
1812;Егенсу;»;(пр);63;13;37;—;—;;;
1813;Жиланды 1 (Жиландинский, Егинсу);»;»;60;20;183;2;2;;;502
1814;Балабайтюре;Жиланды 1;(лв);14;16;38;2;6;;;
1815;Тюре;Балабайтюре;(пр);3;12;45;7;9;;;
1816;Жиланды II;Жиланды 1;(лв);0;11;35;3;2;;;503
1817;Балгабай;Уланка;»;48;13;30;;;;;
1818;Сарыозек;»;(пр);28;21;164;12;23;;;
1819;Уланка;»;»;20;18;97;—;—;;;504
1820;Дресвянка (Канайка);Иртыш;(лв);3052;48;1270;11;33;4;2.7;505
1821;Канайка;Дресвянка;(пр);48;32;462;12;34;1;1;
1822;Сартымбетбулак;Канайка;»;19;18;72;2;5;;;
1823;без названия;»;(лв);11;20;108;4;6;;;
1824;Майбулак;Дресвянка;»;48;20;50;11;40;;;
1825;без названия;Майбулак;(пр);9;11;80;4;14;;;
1826;Майбет;Дресвянка;»;28;14;41;2;4;;;
1827;Куржыра;»;»;21;11;83;—;—;;;
1828;без названия;»;(лв);19;11;84;2;13;;;
1829;Глубочанка;Иртыш;(пр);3042;43;308;38;66;;;
1830;Крутая;»;»;3036;4.6;17;—;—;;;506
1831;Красноярка (Верхн. Березовка);»;»;3026;51;422;16;42;;;507-510
1832;без названия;Красноярка;(пр);19;11;44;7;20;;;
1833;Шумиха;»;»;18;10;60;8;25;;;511
1834;Маячная;»;»;14;12;264;40;115;;;
1835;Зимина;Маячная;(лв);14;12;42;9;21;;;
1836;Нижн. Березовка;Иртыш;(пр);3015;23;132;27;57;;;
1837;Песчанка;»;(лв);3009;23;260;12;42;;;512
1838;Барашевка;»;(пр);3002;24;152;15;37;;;513
1839;Жартас;»;(лв);2994;23;202;—;—;;;514
1840;Женишке;Жартас;(пр);16;15;—;6;19;;;
1841;Курюк (Kvpyк);Иртыш;(лв);2992;33;260;7;36;;;515
1842;Уба;»;(пр);2970;278;9850;342;857;39;1.63;516-534
1843;Белая Уба;Уба;(лв);278;58;806;87;241;11;0.66;535-537
1844;Палевая;Белая Уба;»;39;11;30;3;7;;;
1845;Разливная;»;»;38;11;48;9;20;;;
1846;Васильевка;»;(пр);35;12;44;13;16;;;
1847;Кучиха;»;»;30;14;78;25;40;;;
1848;Бол. Поперечная;»;(лв);27;16;56;12;36;;;
1849;Мал. Поперечная;Бол. Поперечная;»;2;12;18;4;5;;;
1850;Быструха;Белая Уба;»;26;14;83;7;19;;;
1851;Чесноковка;Быструха;(пр);2;12;21;5;15;;;
1852;Сосновая;Белая Уба;»;21;11;42;11;16;;;
1853;Черная Уба;Уба;»;278;70;691;74;208;;;538-542
1854;Каменушка;Черная Уба;»;41;12;58;8;18;;;
1855;Кучиха (Денисова Кучиха);»;(лв);31;8.5;43;13;20;;;543
1856;Ключ Латчиха;»;(пр);28;8;40;1;5;;;544
1857;Лев. Латчиха;Латчиха;(лв);1;10;42;4;6;;;545.546
1858;Бол. Солоновка;Черная Уба;(лв);21;10;48;4;11;;;547.548
1859;Ключ Солоновка;»;»;12;8.2;28;—;—;;;549
1860;Бол. Чесноковка (Чесноковка);Уба;(лв);272;14;141;;17;;;
1861;Мал. Чесноковка;Бол. Чесноковка;(пр);1;13;68;5;15;;;
1862;Кондрашнха;Уба;(лв);254;14;52;18;22;;;
1863;Становая Уба;»;(пр);251;24;717;53;120;;;
1864;Раската;Становая Уба;»;24;14;109;17;58;;;
1865;Бома;»;(лв);24;13;87;17;36;;;
1866;Самануха;»;(пр);12;12;39;9;16;;;
1867;Коровиха;»;»;б;29;295;106;182;;;
1868;Убинка;Коровиха;(лв);14;16;83;33;62;;;
1869;Полыновка;Уба;»;250;11;40;20;30;;;
1870;Пахотная;»;»;214;11;65;31;56;;;
1871;Маралушка;»;(пр);230;22;119;37;65;;;
1872;Сакмариха;»;(лв);211;47;278;88;177;;;
1873;Бол. Карагужиха (Карагужиха);»;»;202;38;304;76;154;;;550
1874;Мал. Карагужиха;Бол. Карагужиха;»;5;16;99;45;64;;;
1875;Белопорожная Уба;Уба;(пр);196;51;590;120;218;2;0.12;551.552
1876;Ерохина Уба;Белопорожная Уба;»;32;11;85;32;57;;;
1877;Татарка;»;»;25;10;51;11;23;;;
1878;Солоновка;»;(лв);13;16;78;20;48;;;
1879;Русачиха;Белопорожная Уба;(пр);2;17;78;25;45;;;553
1880;Опалиха;Уба;»;190;7,1;22;7;11;;;
1881;Бобровка;»;»;178;20;99;10;33;;;
1882;Обдериха;Бобровка;(лв);6;10;138;10;15;;;
1883;Бол. Сухотушка;Уба;(пр);177;12;37;9;19;;;
1884;Бол. Снигириха;Уба;(лв);171;14;71;38;53;;;
1885;Бол. Безымянка;»;(пр);165;16;49;13;20;;;
1886;Бол. Морозиха;в;»;162;19;117;31;68;;;
1887;Лев. Морозиха;Бол. Морозиха;»;3;10;32;20;27;;;
1888;Волчиха;Уба;(лв);157;20;180;31;82;;;554
1889;Прав. Волчиха;Волчиха;(пр);15;12;48;10;25;;;
1890;Осиновка;Уба;(лв);139;17;73;27;50;;;
1891;Мал. Убинка;»;»;128;45;1610;45;124;;;555-558
1892;Прав. Убинка;Мал. Убинка;(пр);45;41;370;69;128;;;559
1893;Бураниха (Вост. Бураниха);Правая Убинка;»;31;12;34;15;30;;;
1894;Киргинчиха;»;»;18;17;83;25;52;;;
1895;Толмачиха;»;»;12;12;65;20;41;;;
1896;Лев. Убинка;Мал. Убинка;(лв);45;52;486;99;204;;;
1897;Светлая;»;»;37;12;56;24;32;;;
1898;Таловка;Лев. Убинка;»;29;14;108;69;106;;;
1899;Ключ Орловка;»;»;15;6.4;28;7;10;;;560
1900;Топкуша;Мал. Убинка;»;40;11;94;27;53;;;
1901;Быструха;»;»;35;14;83;15;23;;;
1902;Секисовка;Мал. Убинка;(лв);24;22;182;19;65;;;
1903;Церковка;Секисовка;»;15;13;55;9;17;;;
1904;Кривуша;Мал. Убинка;(пр);23;18;143;17;27;;;
1905;Шарапиха;Кривуша;(лв);12;10;—;22;50;;;
1906;Козловка;Мал. Убинка;»;23;13;40;12;25;;;
1907;Маралиха;Уба;»;117;15;148;13;22;;;
1908;Козлова (Лосиха);Маралиха;»;5;13;106;5;17;;;
1909;Тютюнькова;Козлова;(пр);5;11;—;10;30;;;
1910;без названия;Уба;(лв);116;14;51;10;28;;;
1911;Большая Речка;Уба;(пр);102;22;301;13;44;;;561
1912;Березовка;Большая речка;(лв);20;12;70;10;13;;;
1913;Перекличная;Березовка;(пр);2;11;40;5;7;;;
1914;Песьянка (Колпаковка);Большая Речка;»;15;13;44;7;10;;;
1915;Поперечная;»;»;14;12;38;16;24;;;
1916;без названия;Большая Речка;(лв);8;14;72;16;34;;;
1917;Первая Маралиха;оз. Слепцовое;;—;10;63;2;6;;;
1918;Вторая Маралиха;Первая Маралиха;(пр);1;12;41;6,;15;;;
1919;без названия;Уба;»;96;10;36;5;11;;;
1920;Выдриха;»;(лв);88;20;93;24;44;;;
1921;Березовка;»;(пр);80;20;108;18;33;;;
1922;Медведиха 1-я;»;»;76;16;58;9;16;;;562
1923;Медведиха 2-я;Медведиха 1-я;(лв);7;12;35;5;11;;;
1924;Межовка;Уба;»;73;8,1;37;1;3;;;563
1925;Березовка;»;(пр);65;22;88;15;37;;;564
1926;Шемонаиха;»;»;64;10;220;3;14;;;565
1927;Средняя (Ветлужка);Шемонаиха;(лв);10;11;—;7;20;;;
1928;Поперевка (Поперечная);»;(пр);4;20;106;14;40;;;
1929;Таловка;Уба;(лв);54;51;336;30;104;;;
1930;Ключевка;Таловка;(лв);39;10;18;1;3;;;
1931;Феденевка;»;»;26;11;25;3;6;;;
1932;Кулебачиха;»;»;24;12;29;2;9;;;
1933;Рулевка;»;»;21;10;28;3;4;;;
1934;Вавилонка;Уба;(пр);43;25;329;21;47;;;
1935;Золотуха;Вавилонка;»;5;18;—;9;38;;;
1936;без названия;Уба;»;38;12;56;2;7;;;
1937;Кокориха;Уба;(лв);21;15;66;5;15;;;
1938;Грачевка;»;»;17;19;122;17;27;;;
1939;Ковалевка (Карасу, Светлый Ключ);Иртыш;»;2965;48;377;4;9;;;566.567
1940;Курпа;Ковалевка;»;14;18;87;—;—;;;
1941;Осиха;Иртыш;(пр);2944;7,0;148;—;—;;;
1942;Бол. Осиха;Осиха;»;7;19;91;2;6;;;
1943;Мал. Осиха;»;(лв);7;10;36;—;—;;;
1944;Кызылсу;Иртыш;»;2938;185;3280;51;172;2;1.1;568-574
1945;Актасты;Кызылсу;(пр);158;12;40;7;14;;;
1946;Жантас;»;(лв);135;11;40;4;12;;;575
1947;Шийли (Чили);»;(пр);123;13;62;4;8;;;
1948;Алайгыр;»;»;91;16;110;4;8;;;
1949;Жара-Кара (Карабуга, Кара-Куга);»;»;83;16;94;1;8;;;576
1950;Черень;»;»;77;15;104;—;—;;;
1951;Жангызагаш;»;»;70;16;104;—;—;;;
1952;Куелы;»;»;64;29;434;5;16;;;
1953;Тугулька;Куелы;»;26;17;63;2;8;;;
1954;Серго;»;(лв);21;18;109;2;5;;;
1955;без названия;»;(пр);14;11;65;1;10;;;
1956;Караозек;Кызылсу;»;58;14;81;2;10;;;
1957;Еспе (Эспе);»;(лв);52;23;392;—;—;;;
1958;без названия;Еспе;(пр);7;13;—;__;—;;;
1959;Муддыбулак;Кызылсу;»;50;16;89;1;1;;;
1960;без названия;»;(лв);10;13;224;2;8;;;
1961;Шульбинка;Иртыш;(пр);2923;31;430;4;10;;;577.578
1962;Лев. Шульбинка;Шульбинка;(лв);31;13;72;14;34;;;
1963;Прав. Шульбинка;»;(пр);31;10;81;9;20;;;
1964;без названия;»;(лв);30;13;71;4;6;;;
1965;Боровьянка;Шульбинка;(пр);9;14;89;—;—;;;
1966;Жерновка;оз. Казенное;—;—;14;161;9;25;;;
1967;без названия;Жерновка;(пр);7;13;88;11;27;;;
1968;Кочковатая;оз. Ворга;—;—;10;46;8;15;;;
1969;Чар;Иртыш;(лв);2900;259;14900;33;64;41;45,3;579-599
1970;Ашылы;Чар;»;260;10;124;18;58;;;
1971;без названия;»;(пр);241;20;161;23;61;;;
1972;Балажол;без названия № 1971;(лв);7;12;—;2;5;;;
1973;Тузащи;»;(пр);2;11;25;5;6;;;
1974;Аганакты;Чар;»;236;58;982;66;163;2;0,42;
1975;Опан;Аганакты;(лв);39;16;74;17;40;;;
1976;без названия;»;»;23;13;39;13;23;;;
1977;Былкылдак;»;(пр);17;42;524;24;62;;;
1978;без названия;Былкылдак;»;32;11;—;7;14;;;
1979;Кожабулак;»;(лв);23;18;72;15;28;;;
1980;Карамурза;»;(пр);19;15;97;13;43;;;
1981;Мамкин-Ключ;»;»;14;16;70;10;25;;;
1982;Батпакбулак;»;»;6;15;55;5;11;;;590
1983;Даубай;Чар;(лв);223;32;316;40;90;;;
1984;Узунбулак;Даубай;»;11;18;86;5;16;;;
1985;Ержанка (Уржанка);Чар;(пр);217;23;63;12;26;;;591
1986;без названия;»;(лв);207;13;177;2;5;;;
1987;Букуй (Боко);Чар;(лв);172;44;326;9;30;;;
1988;без названия;Букуй;(пр);35;14;88;—;—;;;
1989;без названия;Чар;»;169;15;—;—;—;;;
1990;протока Коныма;»;»;151;30;—;—;—;;;592
1991;Жаныма (Жаната);протока Конымы;»;8;70;816;16;55;;;593—595
1992;Токпак;Жаныма;(лв);49;19;103;12;34;;;596
1993;Узунгулач;Токпак;»;2;8,1;17;1;2;;;597
1994;Ортабулак;Жаныма;(пр);32;15;75;5;16;;;
1995;Боршебулак;»;»;32;11;37;1;3;;;
1996;Каинды;»;»;19;26;167;1;2;;;598
1997;Каракожа;Каинды;»;4;12;41;—;—;;;
1998;Ярлы;Чар;»;145;32;209;6;22;;;599
1999;Жалыбулак;теряется;;—;3,2;—;—;—;;;600
2000;без названия;Чар;(лв);137;11;—;—;—;;;
2001;Шолакбулак;»;(пр);137;13;49;1;4;;;
2002;Гнилой;теряется;;—;4,7;24;—;—;;;601
2003;без названия;Чар;»;110;14;84;—;—;;;
2004;Карасу;»;(лв);66;16;—;—;—;;;
2005;Каргомбай;»;»;61;46;741;6;26;;;
2006;Жарма;теряется;;—;100;2240;—;—;10;12,9;602
2007;Карагаш (Карагач);»;»;—;13;75;10;24;;;
2008;Сынтас (Сыныктас);Жарма;(лв);88;25;83;7;14;;;
2009;без названия;Сынтас;»;5;19;—;4;12;;;
2010;без названия;Жарма;(пр);78;13;42;—;—;;;
2011;Нарбота;»;(лв);68;19;121;4;18;;;
2012;без названия;»;»;66;22;129;4;15;;;
2013;Терсайрык;»;(пр);36;60;571;25;87;;;
2014;Танды;теряется;;—;52;826;9;19;;;
2015;Женишке;Танды;(лв);19;41;444;2;5;;;
2016;Саргамыс;теряется;;—;19;912;—;—;;;
2017;Кибаревка;оз. Дикое;;—;5,0;—;—;—;;;603
2018;Пашенная;Иртыш;(пр);2885;4,1;—;—;—;;;601
2019;Поперечная;»;»;2882;3,2;—;—;—;;;605
2020;Каштак;»;»;2878;1,5;—;—;—;;;600
2021;Дальбабинка;»;»;2875;3,0;—;—;—;;;607
2022;Ашорбулак;»;»;2872;3,5;—;—;—;;;606
2023;Кочубинка;»;»;2868;3,0;—;—;—;;;606
2024;Бол. Актюбе;»;»;2862;7,0;—;—;—;;;610
